transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
2007,Ezequiel Lavezzi,San Lorenzo,Torneo Final,SSC Napoli,Serie A,5000000,5000000,Forward,1985,22
2007,Kanga AkalÃ©,AJ Auxerre,Ligue 1,Lens,Ligue 1,4000000,5000000,Forward,1981,26
2007,Fabrizio Miccoli,Juventus,Serie A,US Palermo,Serie A,3000000,5000000,Forward,1979,28
2007,Marlon Harewood,West Ham,Premier League,Aston Villa,Premier League,4000000,4000000,Forward,1979,28
2007,Romeo Castelen,Feyenoord,Eredivisie,Hamburger SV,Bundesliga,2000000,4000000,Defender,1983,24
2007,Albert Streit,E. Frankfurt,Bundesliga,FC Schalke 04,Bundesliga,2000000,4000000,Defender,1980,27
2007,Robert Earnshaw,Norwich,Championship,Derby,Premier League,4000000,4000000,Forward,1981,26
2007,Benjani,Portsmouth,Premier League,Man City,Premier League,4000000,4000000,Forward,1978,29
2007,Ari,Kalmar FF,Allsvenskan,AZ Alkmaar,Eredivisie,4000000,1000000,Forward,1986,21
2007,Roque Santa Cruz,Bayern Munich ,Bundesliga,Blackburn,Premier League,4000000,2000000,Forward,1981,26
2007,Fernando Baiano,Celta de Vigo,Liga BBVA,Real Murcia,LaLiga,4000000,2000000,Forward,1979,28
2007,Dani GÃ¼iza,Getafe,LaLiga,RCD Mallorca,LaLiga,4000000,1000000,Forward,1980,27
2007,Tom Starke,SC Paderborn,2. Bundesliga,MSV Duisburg,Bundesliga,405000,810000,Goalkeeper,1981,26
2007,RÃ©my Riou,Olympique Lyon,Ligue 1,AJ Auxerre,Ligue 1,720000,315000,Goalkeeper,1987,20
2007,Brede Hangeland,FC Copenhagen,SAS Ligaen,Fulham,Premier League,2000000,1000000,Defender,1981,26
2007,Matteo Contini,Parma,Serie A,SSC Napoli,Serie A,2000000,2000000,Defender,1980,27
2007,Chris Gunter,Cardiff,Championship,Spurs,Premier League,2000000,2000000,Defender,1989,18
2007,Liam Ridgewell,Aston Villa,Premier League,Birmingham,Premier League,2000000,2000000,Defender,1984,23
2007,Gabriel Tamas,Spartak Moscow,Premier Liga,AJ Auxerre,Ligue 1,2000000,1000000,Defender,1984,23
2007,Nivaldo,Belenenses SAD,Liga NOS,Saint-Ã‰tienne,Ligue 1,2000000,180000,Defender,1980,27
2007,Phil Bardsley,Man Utd,Premier League,Sunderland,Premier League,2000000,1000000,Defender,1985,22
2007,Abdoulaye FayÃ©,Bolton,Premier League,Newcastle,Premier League,2000000,2000000,Defender,1978,29
2007,Lucien Aubey,Toulouse,Ligue 1,Lens,Ligue 1,1000000,2000000,Defender,1984,23
2007,Dusko Tosic,FC Sochaux,Ligue 1,Werder Bremen,Bundesliga,1000000,2000000,Defender,1985,22
2007,LÃºcio,Palmeiras,SÃ©rie A,Hertha BSC,Bundesliga,1000000,2000000,Defender,1979,28
2007,Franck Signorino,FC Nantes,Ligue 2,Getafe,LaLiga,1000000,2000000,Defender,1981,26
2007,Erik Edman,Stade Rennais,Ligue 1,Wigan,Premier League,630000,2000000,Defender,1979,28
2007,Daniele Galloppa,AS Roma,Serie A,Siena,Serie A,3000000,810000,Midfielder,1985,22
2007,Caio,Barueri,SÃ©rie B,E. Frankfurt,Bundesliga,3000000,1000000,Midfielder,1986,21
2007,Shinji Ono,Urawa Reds,J.League Div.1,VfL Bochum,Bundesliga,450000,3000000,Midfielder,1979,28
2007,Fabio Caserta,Catania,Serie A,US Palermo,Serie A,3000000,2000000,Midfielder,1978,29
2007,Ahmed Barusso,Rimini,Serie B,AS Roma,Serie A,3000000,2000000,Midfielder,1985,22
2007,Matteo Paro,Juventus,Serie A,Genoa,Serie A,3000000,2000000,Midfielder,1983,24
2007,Nikola Pokrivac,Dinamo Zagreb,1.HNL,Monaco,Ligue 1,3000000,900000,Midfielder,1986,21
2007,Sylvain Wiltord,Olympique Lyon,Ligue 1,Stade Rennais,Ligue 1,1000000,4000000,Forward,1974,33
2007,Valdo,CA Osasuna,LaLiga,Espanyol,LaLiga,1000000,4000000,Defender,1981,26
2007,Marco Ruben,River Plate,Torneo Final,Villarreal,LaLiga,4000000,2000000,Forward,1987,20
2007,Mike Hanke,VfL Wolfsburg,Bundesliga,Hannover 96,Bundesliga,4000000,3000000,Forward,1984,23
2007,AndrÃ©-Pierre Gignac,FC Lorient,Ligue 1,Toulouse,Ligue 1,4000000,1000000,Forward,1986,21
2007,Reginaldo,Fiorentina,Serie A,Parma,Serie A,4000000,2000000,Forward,1983,24
2007,Boubacar Sanogo,Hamburger SV,Bundesliga,Werder Bremen,Bundesliga,4000000,3000000,Forward,1983,24
2007,Hameur Bouazza,Watford,Championship,Fulham,Premier League,4000000,756000,Defender,1985,22
2007,Ebi Smolarek,Bor. Dortmund,Bundesliga,Racing,LaLiga,4000000,4000000,Forward,1981,26
2007,Kenny Miller,Celtic,Premiership,Derby,Premier League,4000000,1000000,Forward,1980,27
2007,Aaron Hughes,Aston Villa,Premier League,Fulham,Premier League,1000000,2000000,Defender,1980,27
2007,AntÃ´nio GÃ©der,Spartak Moscow,Premier Liga,Le Mans UC 72,Ligue 1,3000000,2000000,Defender,1978,29
2007,Ondrej Mazuch,1. FC Brno,Fortuna Liga,Fiorentina,Serie A,2000000,1000000,Defender,1989,18
2007,Nikola Gulan,Partizan,Meridian Super,Fiorentina,Serie A,2000000,1000000,Defender,1989,18
2007,Beto Severo,G. Bordeaux,Ligue 1,Recr. Huelva,LaLiga,675000,2000000,Defender,1976,31
2007,SÃ©bastien Pocognoli,KRC Genk,Jupiler Pro League,AZ Alkmaar,Eredivisie,2000000,2000000,Defender,1987,20
2007,Antonio Rukavina,Partizan,Meridian Super,Bor. Dortmund,Bundesliga,2000000,2000000,Defender,1984,23
2007,Pablo Ãlvarez,Estudiantes,Torneo Final,Catania,Serie A,923000,2000000,Defender,1984,23
2007,RubÃ©n de la Red,Real Madrid,LaLiga,Getafe,LaLiga,2000000,3000000,Midfielder,1985,22
2007,Gojko Kacar,Vojvodina,Meridian Super,Hertha BSC,Bundesliga,2000000,3000000,Midfielder,1987,20
2007,Julien SablÃ©,Saint-Ã‰tienne,Ligue 1,Lens,Ligue 1,2000000,3000000,Midfielder,1980,27
2007,Vlad Munteanu,Energie Cottbus,Bundesliga,VfL Wolfsburg,Bundesliga,2000000,3000000,Midfield,1981,26
2007,Gavin McCann,Aston Villa,Premier League,Bolton,Premier League,1000000,3000000,Midfielder,1978,29
2007,JosuÃ©,SÃ£o Paulo,SÃ©rie A,VfL Wolfsburg,Bundesliga,1000000,3000000,Midfielder,1979,28
2007,Santi Cazorla,Recr. Huelva,LaLiga,Villarreal,LaLiga,1000000,3000000,Midfielder,1985,22
2007,Ousmane Dabo,Man City,Premier League,Lazio,Serie A,237000,3000000,Midfielder,1977,30
2007,Florent Sinama-Pongolle,Liverpool,Premier League,Recr. Huelva,LaLiga,3000000,4000000,Forward,1985,22
2007,Mauro Esposito,Cagliari Calcio,Serie A,AS Roma,Serie A,3000000,4000000,Defender,1979,28
2007,Hugo Almeida,FC Porto,Liga NOS,Werder Bremen,Bundesliga,3000000,4000000,Forward,1984,23
2007,Kepa Blanco,Sevilla FC,LaLiga,Getafe,LaLiga,3000000,4000000,Forward,1984,23
2007,Bonaventure Kalou,Paris SG,Ligue 1,Lens,Ligue 1,1000000,4000000,Defender,1978,29
2007,Jon Dahl Tomasson,VfB Stuttgart,Bundesliga,Villarreal,LaLiga,450000,4000000,Forward,1976,31
2007,Andrea Caracciolo,US Palermo,Serie A,Sampdoria,Serie A,3000000,3000000,Forward,1981,26
2007,Raffael,FC ZÃ¼rich,Super League,Hertha BSC,Bundesliga,3000000,3000000,Forward,1985,22
2007,Dimitri Payet,FC Nantes,Ligue 2,Saint-Ã‰tienne,Ligue 1,3000000,1000000,Forward,1987,20
2007,Garry O'Connor,Loko Moscow,Premier Liga,Birmingham,Premier League,3000000,3000000,Forward,1983,24
2007,Antonio Floro Flores,Arezzo,Serie C1 - B,Udinese,Serie A,3000000,720000,Forward,1983,24
2007,Edin Dzeko,FK Teplice,Fortuna Liga,VfL Wolfsburg,Bundesliga,3000000,3000000,Forward,1986,21
2007,Marcus Berg,IFK GÃ¶teborg,Allsvenskan,FC Groningen,Eredivisie,3000000,855000,Forward,1986,21
2007,Lewis Price,Ipswich,Championship,Derby,Premier League,315000,630000,Goalkeeper,1984,23
2007,Cristian Molinaro,Siena,Serie A,Juventus,Serie A,2000000,1000000,Defender,1983,24
2007,Lima,AtlÃ©tico-MG,SÃ©rie A,Real Betis,LaLiga,2000000,-1,Defender,1985,22
2007,Adriano,Atalanta,Serie A,Monaco,Ligue 1,2000000,1000000,Defender,1982,25
2007,Rasmus Lindgren,FC Groningen,Eredivisie,Ajax,Eredivisie,2000000,810000,Defender,1985,22
2007,JÃ©rÃ©my Berthod,Olympique Lyon,Ligue 1,Monaco,Ligue 1,2000000,2000000,Defender,1984,23
2007,Antonio Valencia,Villarreal,LaLiga,Wigan,Premier League,1000000,2000000,Defender,1985,22
2007,Karl Svensson,Rangers,Premiership,SM Caen,Ligue 1,900000,2000000,Defender,1984,23
2007,Anthar Yahia,OGC Nice,Ligue 1,VfL Bochum,Bundesliga,720000,2000000,Defender,1982,25
2007,Michele Pazienza,Udinese,Serie A,Fiorentina,Serie A,2000000,2000000,Midfielder,1982,25
2007,Viktor Budyanskiy,Juventus U19,Primavera A,Udinese,Serie A,2000000,1000000,Midfielder,1984,23
2007,Milan Smiljanic,Partizan,Meridian Super,Espanyol,LaLiga,2000000,1000000,Midfielder,1987,20
2007,ZÃ© Roberto,Botafogo,SÃ©rie A,FC Schalke 04,Bundesliga,2000000,2000000,Midfielder,1981,26
2007,Jaroslav Plasil,Monaco,Ligue 1,CA Osasuna,LaLiga,1000000,2000000,Midfielder,1982,25
2007,Stefano Morrone,AS Livorno,Serie A,Parma,Serie A,1000000,2000000,Midfielder,1979,28
2007,Hedwiges Maduro,Ajax,Eredivisie,Valencia,LaLiga,1000000,2000000,Midfielder,1985,22
2007,Michael Brown,Fulham,Premier League,Wigan,Premier League,1000000,2000000,Midfielder,1977,30
2007,Daniele Cacia,Piacenza,Serie B,Fiorentina,Serie A,3000000,2000000,Forward,1983,24
2007,Marlon King,Watford,Championship,Wigan,Premier League,3000000,2000000,Forward,1980,27
2007,Robert,PSV Eindhoven,Eredivisie,Real Betis,LaLiga,3000000,3000000,Forward,1981,26
2007,Angelos Charisteas,Feyenoord,Eredivisie,1.FC Nuremberg,Bundesliga,2000000,3000000,Forward,1980,27
2007,Diego Klimowicz,VfL Wolfsburg,Bundesliga,Bor. Dortmund,Bundesliga,1000000,3000000,Forward,1974,33
2007,Christian RiganÃ³,Messina Peloro,Serie B,Levante,LaLiga,720000,3000000,Forward,1974,33
2007,Lee Cook,QPR,Championship,Fulham,Premier League,3000000,720000,Forward,1982,25
2007,Jakub Blaszczykowski,Wisla KrakÃ³w,Ekstraklasa,Bor. Dortmund,Bundesliga,2000000,3000000,Defender,1986,21
2007,Marc Ziegler,SaarbrÃ¼cken,Oberliga SÃ¼dwest,Bor. Dortmund,Bundesliga,225000,540000,Goalkeeper,1976,31
2007,Michal Svec,Slavia Prague,Fortuna Liga,Heerenveen,Eredivisie,2000000,900000,Defender,1987,20
2007,Salvatore Lanna,Chievo Verona,Serie B,Torino,Serie A,900000,2000000,Defender,1976,31
2007,MatÃ­as Silvestre,Boca Juniors,Torneo Final,Catania,Serie A,1000000,2000000,Defender,1984,23
2007,Milano Koenders,RKC Waalwijk,Jupiler League,AZ Alkmaar,Eredivisie,2000000,-1,Defender,1986,21
2007,David Murphy,Hibernian FC,Premiership,Birmingham,Premier League,2000000,1000000,Defender,1984,23
2007,Marc Pfertzel,AS Livorno,Serie A,VfL Bochum,Bundesliga,450000,2000000,Defender,1981,26
2007,Ã‰dgar Barreto,NEC Nijmegen,Eredivisie,Reggina,Serie A,1000000,2000000,Midfielder,1984,23
2007,Didier Digard,AC Le Havre,Ligue 2,Paris SG,Ligue 1,2000000,-1,Midfielder,1986,21
2007,Javi GarcÃ­a,RM Castilla,2Âª B - Grupo I,CA Osasuna,LaLiga,2000000,1000000,Midfielder,1987,20
2007,Mourad Meghni,Bologna,Serie B,Lazio,Serie A,1000000,2000000,Midfielder,1984,23
2007,Mladen Petric,FC Basel,Super League,Bor. Dortmund,Bundesliga,3000000,3000000,Forward,1981,26
2007,Dady,Belenenses SAD,Liga NOS,CA Osasuna,LaLiga,3000000,900000,Forward,1981,26
2007,AndrÃ© Lima,Botafogo,SÃ©rie A,Hertha BSC,Bundesliga,3000000,-1,Forward,1985,22
2007,Martin Fenin,FK Teplice,Fortuna Liga,E. Frankfurt,Bundesliga,3000000,3000000,Forward,1987,20
2007,Toifilou Maoulida,AJ Auxerre,Ligue 1,Lens,Ligue 1,3000000,2000000,Forward,1979,28
2007,Erik Nevland,FC Groningen,Eredivisie,Fulham,Premier League,2000000,3000000,Forward,1978,29
2007,Sergiu Radu,Energie Cottbus,Bundesliga,VfL Wolfsburg,Bundesliga,2000000,3000000,Forward,1977,30
2007,Kenneth PÃ©rez,PSV Eindhoven,Eredivisie,Ajax,Eredivisie,1000000,3000000,Forward,1974,33
2007,Marcelo Zalayeta,Juventus,Serie A,SSC Napoli,Serie A,1000000,3000000,Forward,1979,28
2007,Christian GimÃ©nez,Marseille,Ligue 1,Hertha BSC,Bundesliga,900000,3000000,Forward,1975,32
2007,Kenneth PÃ©rez,Ajax,Eredivisie,PSV Eindhoven,Eredivisie,900000,3000000,Forward,1974,33
2007,Reto Ziegler,Spurs,Premier League,Sampdoria,Serie A,1000000,1000000,Defender,1986,21
2007,Ibrahim Sekagya,Arsenal FC,Torneo Final,RB Salzburg,Bundesliga,1000000,1000000,Defender,1981,26
2007,CearÃ¡,Internacional,SÃ©rie A,Paris SG,Ligue 1,1000000,180000,Defender,1980,27
2007,Fabien Laurenti,AC Ajaccio,Ligue 2,Lens,Ligue 1,1000000,1000000,Defender,1983,24
2007,Branko Ilic,NK Domzale,Prva Liga,Real Betis,LaLiga,1000000,1000000,Defender,1983,24
2007,Boukary DramÃ©,Paris SG,Ligue 1,FC Sochaux,Ligue 1,1000000,1000000,Defender,1985,22
2007,CÃ©dric Varrault,OGC Nice,Ligue 1,Saint-Ã‰tienne,Ligue 1,720000,1000000,Defender,1980,27
2007,Laurent Bonnart,Le Mans UC 72,Ligue 1,Marseille,Ligue 1,450000,1000000,Defender,1980,27
2007,JosÃ© MarÃ­a Movilla,Real Zaragoza,LaLiga,Real Murcia,LaLiga,540000,2000000,Midfielder,1975,32
2007,Tom van der Leegte,VfL Wolfsburg,Bundesliga,PSV Eindhoven,Eredivisie,450000,2000000,Midfielder,1977,30
2007,JÃ©rÃ©mie AliadiÃ¨re,Arsenal,Premier League,Middlesbrough,Premier League,2000000,2000000,Forward,1983,24
2007,Toifilou Maoulida,Marseille,Ligue 1,AJ Auxerre,Ligue 1,2000000,2000000,Forward,1979,28
2007,Ãlvaro Negredo,RM Castilla,2Âª B - Grupo I,UD AlmerÃ­a,LaLiga,2000000,900000,Forward,1985,22
2007,Lasse Nilsson,Heerenveen,Eredivisie,Saint-Ã‰tienne,Ligue 1,2000000,810000,Forward,1982,25
2007,Daniel Osvaldo,Atalanta,Serie A,Fiorentina,Serie A,2000000,68000,Forward,1986,21
2007,SebastiÃ¡n Leto,LanÃºs,Torneo Final,Liverpool,Premier League,2000000,-1,Forward,1986,21
2007,Emanuel Villa,UAG Tecos,Primera Clausura,Derby,Premier League,2000000,1000000,Forward,1982,25
2007,Pierre-Alain Frau,Paris SG,Ligue 1,LOSC Lille,Ligue 1,2000000,2000000,Forward,1980,27
2007,KrisztiÃ¡n NÃ©meth,MTK Budapest,NB I.,Liverpool,Premier League,2000000,-1,Forward,1989,18
2007,Abdelkader Ghezzal,FC Crotone,Serie C1 - B,Genoa,Serie A,2000000,-1,Forward,1985,22
2007,Radoslaw Matusiak,US Palermo,Serie A,Heerenveen,Eredivisie,2000000,2000000,Forward,1982,25
2007,Lukas Sinkiewicz,1. FC KÃ¶ln,2. Bundesliga,Bay. Leverkusen,Bundesliga,1000000,2000000,Midfielder,1986,21
2007,Massimo Loviso,Bologna,Serie B,AS Livorno,Serie A,181000,2000000,Midfielder,1984,23
2007,Christian Grindheim,VÃ¥lerenga,Tippeligaen,Heerenveen,Eredivisie,1000000,360000,Midfielder,1983,24
2007,Jan Schlaudraff,Alem. Aachen,2. Bundesliga,Bayern Munich ,Bundesliga,1000000,2000000,Forward,1983,24
2007,Marama Vahirua,OGC Nice,Ligue 1,FC Lorient,Ligue 1,1000000,2000000,Forward,1980,27
2007,Ersen Martin,Trabzonspor,SÃ¼per Lig,Recr. Huelva,LaLiga,990000,2000000,Forward,1979,28
2007,Sasa Bjelanovic,Ascoli,Serie B,Torino,Serie A,954000,2000000,Forward,1979,28
2007,Dennis Rommedahl,Charlton,Championship,Ajax,Eredivisie,918000,2000000,Defender,1978,29
2007,Jan Koller,Monaco,Ligue 1,1.FC Nuremberg,Bundesliga,900000,2000000,Forward,1973,34
2007,Zlatan Muslimovic,Udinese,Serie A,Atalanta,Serie A,450000,2000000,Forward,1981,26
2007,Alexander Bade,SC Paderborn,2. Bundesliga,Bor. Dortmund,Bundesliga,90000,360000,Goalkeeper,1970,37
2007,Liam Rosenior,Fulham,Premier League,Reading,Premier League,1000000,1000000,Defender,1984,23
2007,Daniele Gastaldello,Juventus,Serie A,Sampdoria,Serie A,1000000,1000000,Defender,1983,24
2007,Daniele Gastaldello,Siena,Serie A,Juventus,Serie A,585000,1000000,Defender,1983,24
2007,Andre Mijatovic,Greuther FÃ¼rth,2. Bundesliga,Arm. Bielefeld,Bundesliga,630000,1000000,Defender,1980,27
2007,Andy Todd,Blackburn,Premier League,Derby,Premier League,608000,1000000,Defender,1974,33
2007,Christoph Leitgeb,Sturm Graz,Bundesliga,RB Salzburg,Bundesliga,1000000,1000000,Midfielder,1985,22
2007,Jean-Michel Lesage,AC Le Havre,Ligue 2,AJ Auxerre,Ligue 1,1000000,1000000,Midfielder,1977,30
2007,Dickson Etuhu,Norwich,Championship,Sunderland,Premier League,1000000,540000,Midfielder,1982,25
2007,PelÃ©,Vit. GuimarÃ£es,Liga NOS,Inter,Serie A,1000000,-1,Midfielder,1987,20
2007,Marek Matejovsky,MladÃ¡ Boleslav,Fortuna Liga,Reading,Premier League,1000000,1000000,Midfielder,1982,25
2007,Francesco Parravicini,US Palermo,Serie A,Parma,Serie A,1000000,1000000,Midfielder,1982,25
2007,Benjamin Nivet,Troyes,Ligue 2,SM Caen,Ligue 1,900000,1000000,Midfielder,1977,30
2007,Daniel Gygax,LOSC Lille,Ligue 1,FC Metz,Ligue 1,450000,1000000,Midfielder,1981,26
2007,Heidar Helguson,Fulham,Premier League,Bolton,Premier League,2000000,1000000,Forward,1977,30
2007,Rade Prica,Aalborg BK,SAS Ligaen,Sunderland,Premier League,2000000,2000000,Forward,1980,27
2007,Christian Bassila,AE Larisa,Super League,Energie Cottbus,Bundesliga,225000,1000000,Defender,1977,30
2007,Dejan Stefanovic,Portsmouth,Premier League,Fulham,Premier League,1000000,1000000,Defender,1975,32
2007,BalÃ¡zs DzsudzsÃ¡k,Debrecen,NB I.,PSV Eindhoven,Eredivisie,2000000,900000,Forward,1987,20
2007,Jeda,Rimini,Serie B,Cagliari Calcio,Serie A,2000000,540000,Forward,1979,28
2007,Eddie Johnson,Wizards,MLS,Fulham,Premier League,2000000,900000,Forward,1984,23
2007,David Bellion,OGC Nice,Ligue 1,G. Bordeaux,Ligue 1,1000000,2000000,Forward,1983,24
2007,Kevin Vandenbergh,KRC Genk,Jupiler Pro League,FC Utrecht,Eredivisie,1000000,2000000,Forward,1983,24
2007,MickaÃ«l Pagis,Marseille,Ligue 1,Stade Rennais,Ligue 1,1000000,2000000,Forward,1973,34
2007,Guillaume Hoarau,AC Le Havre,Ligue 2,Paris SG,Ligue 1,450000,2000000,Forward,1984,23
2007,Bojan Jokic,ND Gorica,Prva Liga,FC Sochaux,Ligue 1,1000000,-1,Defender,1986,21
2007,Jon JÃ¶nsson,Elfsborg,Allsvenskan,Toulouse,Ligue 1,1000000,788000,Defender,1983,24
2007,Hugo Campagnaro,Piacenza,Serie B,Sampdoria,Serie A,1000000,360000,Defender,1980,27
2007,Kalifa CissÃ©,Boavista,Liga NOS,Reading,Premier League,1000000,1000000,Defender,1984,23
2007,Kristian Bach Bak,FC Midtjylland,SAS Ligaen,Heerenveen,Eredivisie,1000000,630000,Defender,1983,24
2007,AndrÃ© Bikey,Loko Moscow,Premier Liga,Reading,Premier League,1000000,1000000,Defender,1985,22
2007,Javier Paredes,Getafe,LaLiga,Real Zaragoza,LaLiga,1000000,1000000,Defender,1982,25
2007,Russell Anderson,Aberdeen FC,Premiership,Sunderland,Premier League,1000000,225000,Defender,1979,28
2007,Fabian Lustenberger,FC Luzern,Super League,Hertha BSC,Bundesliga,1000000,540000,Defender,1988,19
2007,Steve von Bergen,FC ZÃ¼rich,Super League,Hertha BSC,Bundesliga,1000000,1000000,Defender,1983,24
2007,Kris Stadsgaard,Nordsjaelland,SAS Ligaen,Reggina,Serie A,1000000,-1,Defender,1985,22
2007,Arnold Mvuemba,Stade Rennais,Ligue 1,Portsmouth,Premier League,1000000,720000,Midfielder,1985,22
2007,Cristian Llama,Arsenal FC,Torneo Final,Catania,Serie A,1000000,450000,Midfield,1986,21
2007,Felipe Melo,Racing,LaLiga,UD AlmerÃ­a,LaLiga,1000000,810000,Midfielder,1983,24
2007,Sunny,Poli Ejido,Liga BBVA,Valencia,LaLiga,1000000,-1,Midfielder,1988,19
2007,Fredy GuarÃ­n,Boca Juniors,Torneo Final,Saint-Ã‰tienne,Ligue 1,450000,1000000,Midfielder,1986,21
2007,Vicente SÃ¡nchez,Toluca,Primera Clausura,FC Schalke 04,Bundesliga,900000,2000000,Forward,1980,27
2007,Jacques Abardonado,OGC Nice,Ligue 1,1.FC Nuremberg,Bundesliga,1000000,900000,Defender,1978,29
2007,Guilherme Santos,Vasco da Gama,SÃ©rie A,UD AlmerÃ­a,LaLiga,1000000,-1,Defender,1988,19
2007,Sascha Riether,SC Freiburg,2. Bundesliga,VfL Wolfsburg,Bundesliga,450000,1000000,Defender,1983,24
2007,Gledson,VfB Stuttgart,Bundesliga,Hansa Rostock,Bundesliga,180000,1000000,Defender,1979,28
2007,Kennedy,Twente FC,Eredivisie,Ajax,Eredivisie,1000000,1000000,Midfield,1981,26
2007,Alessandro Matri,AC Milan,Serie A,Cagliari Calcio,Serie A,2000000,68000,Forward,1984,23
2007,David Healy,Leeds,League One,Fulham,Premier League,2000000,855000,Forward,1979,28
2007,Wayne Routledge,Spurs,Premier League,Aston Villa,Premier League,1000000,2000000,Forward,1985,22
2007,Pedro LeÃ³n,Real Murcia,LaLiga,Levante,LaLiga,1000000,-1,Defender,1987,20
2007,Paolo Zanetti,Ascoli,Serie B,Torino,Serie A,1000000,810000,Midfielder,1983,24
2007,Nico Pulzetti,Hellas Verona,Serie C1 - A,AS Livorno,Serie A,1000000,45000,Midfielder,1984,23
2007,Nicolas Maurice-Belay,Monaco,Ligue 1,FC Sochaux,Ligue 1,1000000,1000000,Midfield,1985,22
2007,Alexander Laas,Hamburger SV,Bundesliga,VfL Wolfsburg,Bundesliga,1000000,1000000,Midfield,1984,23
2007,Benny Feilhaber,Hamburger SV,Bundesliga,Derby,Premier League,1000000,360000,Midfielder,1985,22
2007,Dan Gosling,Plymouth,Championship,Everton,Premier League,1000000,270000,Midfielder,1990,17
2007,Ivan Radovanovic,Partizan,Meridian Super,Atalanta,Serie A,1000000,270000,Midfielder,1988,19
2007,Francesco Volpe,Juventus,Serie A,AS Livorno,Serie A,1000000,-1,Defender,1986,21
2007,Chun-soo Lee,Ulsan Hyundai,K League Classic,Feyenoord,Eredivisie,1000000,1000000,Forward,1981,26
2007,Ã‰verton Santos,Corinthians,SÃ©rie B,Paris SG,Ligue 1,1000000,-1,Forward,1987,20
2007,Marcos AntÃ³nio,Gil Vicente,Liga Pro,AJ Auxerre,Ligue 1,1000000,450000,Defender,1983,24
2007,Santos,UC AlbinoLeffe,Serie B,Genoa,Serie A,1000000,90000,Defender,1981,26
2007,Ricky van den Bergh,RKC Waalwijk,Jupiler League,Heracles Almelo,Eredivisie,720000,1000000,Midfielder,1981,26
2007,David Hellebuyck,Paris SG,Ligue 1,OGC Nice,Ligue 1,720000,1000000,Midfielder,1979,28
2007,Christian Tiffert,RB Salzburg,Bundesliga,MSV Duisburg,Bundesliga,540000,1000000,Midfielder,1982,25
2007,Charles KaborÃ©,Lib.-St.-Seurin,Ligue 2,Marseille,Ligue 1,540000,1000000,Midfielder,1988,19
2007,TamÃ¡s Hajnal,1.FC K'lautern,2. Bundesliga,Karlsruher SC,Bundesliga,405000,1000000,Midfielder,1981,26
2007,Mile Sterjovski,GB Oftasspor,SÃ¼per Lig,Derby,Premier League,360000,1000000,Midfield,1979,28
2007,Amr Zaki,Loko Moscow,Premier Liga,Zamalek,Premier League,1000000,1000000,Forward,1983,24
2007,Michele Paolucci,Juventus,Serie A,Udinese,Serie A,1000000,1000000,Forward,1986,21
2007,GrÃ©gory Pujol,CS Sedan,Ligue 2,Valenciennes FC,Ligue 1,900000,1000000,Forward,1980,27
